condition,training_seed,episode_index,evaluation_seed,episode_length,episode_return,native_cost_total,gold_stl_cost_total,goal_events,goal_success,minimum_distance,trigger_count,recovery_count,late_recovery_count,deadline_violation_count,terminal_unresolved_count,on_time_recovery_latency_sum,deadline_violation_delay_sum,terminal_unresolved_delay_sum,positive_cost_step_count,completed_window_count,trace_robustness,online_oracle_agreement,rtamt_max_robustness_difference
native_cost,5505,31,10031,1000,13.149835729708684,11.0,0,6,True,0.16700327396392822,3,3,0,0,0,110,0,0,0,3,0.020482790470123247,True,0.0
native_cost,5505,32,10032,1000,23.089193741577446,28.0,1,12,True,0.049574196338653564,6,5,1,1,0,249,79,0,1,6,-0.023491847515106246,True,0.0
native_cost,5505,33,10033,1000,20.540041399128313,13.0,0,10,True,0.11265850067138672,7,7,0,0,0,267,0,0,0,7,0.012273085117340043,True,0.0
native_cost,5505,34,10034,1000,17.61610015730821,0.0,1,9,True,0.22103261947631836,5,4,0,0,1,177,0,4,1,4,0.08066691160202022,True,0.0
native_cost,5505,35,10035,1000,15.756373630843882,88.0,3,7,True,0.04585236310958862,4,1,2,2,1,29,158,47,3,3,-0.037890481948852583,True,0.0
native_cost,5505,36,10036,1000,19.706653448827637,27.0,0,8,True,0.12820672988891602,7,7,0,0,0,290,0,0,0,7,0.07677735090255733,True,0.0
native_cost,5505,37,10037,1000,23.61346926351314,0.0,0,12,True,0.42862433195114136,1,1,0,0,0,20,0,0,0,1,0.312059473991394,True,0.0
native_cost,5505,38,10038,1000,17.342134851271567,67.0,2,9,True,0.04820144176483154,5,3,1,1,1,122,79,52,2,4,-0.030284631252288863,True,0.0
native_cost,5505,39,10039,1000,17.309448592678223,105.0,4,8,True,0.033715903759002686,8,4,3,3,1,156,237,11,4,7,-0.10110406875610356,True,0.0
native_cost,5505,40,10040,1000,24.09315087437426,21.0,1,12,True,0.0344545841217041,6,5,1,1,0,182,79,0,1,6,-0.09303616285324101,True,0.0
native_cost,5505,41,10041,1000,19.587879440383404,13.0,2,9,True,0.1807461977005005,9,7,2,2,0,251,158,0,2,8,-0.10147528648376469,True,0.0
native_cost,5505,42,10042,1000,7.394449939455626,0.0,0,4,True,0.27062469720840454,1,1,0,0,0,57,0,0,0,1,0.39177490472793575,True,0.0
native_cost,5505,43,10043,1000,21.924759765926865,48.0,2,11,True,0.14406931400299072,3,1,2,2,0,47,158,0,2,3,-0.10933237075805669,True,0.0
native_cost,5505,44,10044,1000,19.2204723270861,45.0,2,9,True,0.07516372203826904,8,6,1,1,1,253,79,29,2,7,-0.11038486957550053,True,0.0
native_cost,5505,45,10045,1000,17.462708173648934,27.0,2,7,True,0.14436668157577515,6,4,1,1,1,160,79,41,2,5,-0.01038281917572026,True,0.0
native_cost,5505,46,10046,1000,21.96756792081578,91.0,1,10,True,0.048209309577941895,6,5,0,1,0,197,79,0,1,6,-0.005065429210662886,True,0.0
native_cost,5505,47,10047,1000,22.626214068455738,49.0,1,10,True,0.04738229513168335,8,7,1,1,0,293,79,0,1,7,-0.061600673198699996,True,0.0
native_cost,5505,48,10048,1000,20.75502674742529,31.0,2,11,True,0.0830335021018982,4,2,1,1,1,89,79,53,2,3,-0.1162050843238831,True,0.0
native_cost,5505,49,10049,1000,25.88759017405755,28.0,2,13,True,0.03322094678878784,5,3,1,1,1,114,79,47,2,4,-0.027322220802307173,True,0.0
native_cost,5505,50,10050,1000,17.898511542567576,56.0,3,8,True,0.031803667545318604,7,4,2,2,1,187,158,15,3,6,-0.1057174682617188,True,0.0
native_cost,5505,51,10051,1000,18.19845772845838,43.0,1,7,True,0.07673496007919312,1,0,1,1,0,0,79,0,1,1,-0.10055403709411626,True,0.0
native_cost,5505,52,10052,1000,21.63495078532742,33.0,1,10,True,0.02087348699569702,8,7,1,1,0,259,79,0,1,8,-0.04529194831848149,True,0.0
native_cost,5505,53,10053,1000,22.417168626646344,10.0,1,11,True,0.17166852951049805,6,5,1,1,0,210,79,0,1,6,-0.10132079124450688,True,0.0
native_cost,5505,54,10054,1000,22.822299229975215,114.0,2,10,True,0.03544360399246216,6,4,2,2,0,142,158,0,2,6,-0.11528902053833012,True,0.0
native_cost,5505,55,10055,1000,23.65129917093327,22.0,0,12,True,0.13787323236465454,7,7,0,0,0,281,0,0,0,7,0.020576310157775834,True,0.0
native_cost,5505,56,10056,1000,15.091940910760059,35.0,2,8,True,0.13519889116287231,3,1,2,2,0,64,158,0,2,3,-0.11034427881240849,True,0.0
native_cost,5505,57,10057,1000,21.12740989984013,53.0,2,11,True,0.1105315089225769,6,4,2,2,0,188,158,0,2,5,-0.1120995163917542,True,0.0
native_cost,5505,58,10058,1000,22.333338358519086,21.0,2,11,True,0.06497740745544434,3,1,2,2,0,24,158,0,2,3,-0.11702673435211186,True,0.0
native_cost,5505,59,10059,1000,16.518679286018596,13.0,0,8,True,0.1659032106399536,6,6,0,0,0,252,0,0,0,6,0.057286095619201616,True,0.0
native_cost,5505,60,10060,1000,22.857888521511995,0.0,0,11,True,0.23026245832443237,6,6,0,0,0,226,0,0,0,5,0.05895299911499019,True,0.0
native_cost,5505,61,10061,1000,21.230530381275457,90.0,3,10,True,0.013188958168029785,10,7,2,2,1,275,158,13,3,9,-0.07973669767379765,True,0.0
native_cost,5505,62,10062,1000,21.24996623691095,25.0,3,11,True,0.0920378565788269,4,1,2,3,0,73,237,0,3,4,-0.06507395505905156,True,0.0
native_cost,5505,63,10063,1000,8.665900094354583,81.0,3,5,True,0.1568065881729126,3,0,2,3,0,0,237,0,3,3,-0.10565023422241215,True,0.0
native_cost,5505,64,10064,1000,1.6517394339280145,15.0,0,1,True,0.11298376321792603,1,1,0,0,0,48,0,0,0,1,0.3709436178207397,True,0.0
native_cost,5505,65,10065,1000,21.88802453163953,19.0,2,10,True,0.11031371355056763,4,2,1,1,1,107,79,18,2,3,-0.10003046989440922,True,0.0
native_cost,5505,66,10066,1000,17.841152389346348,90.0,4,7,True,0.06532073020935059,6,2,3,3,1,73,237,5,4,5,-0.11847047805786137,True,0.0
native_cost,5505,67,10067,1000,14.742522164256116,10.0,2,6,True,0.17105180025100708,5,3,1,1,1,84,79,0,2,4,-0.023704457283020064,True,0.0
native_cost,5505,68,10068,1000,20.749094924840392,72.0,1,10,True,0.0460086464881897,5,4,1,1,0,208,79,0,1,5,-0.0789266705513001,True,0.0
native_cost,5505,69,10069,1000,22.05046244134428,19.0,2,9,True,0.06594228744506836,7,5,1,1,1,165,79,14,2,6,-0.1065886497497559,True,0.0
native_cost,5505,70,10070,1000,18.186216724927363,52.0,3,9,True,0.018307507038116455,5,2,2,2,1,85,158,12,3,4,-0.07160423994064335,True,0.0
native_cost,5505,71,10071,1000,12.323933845982335,34.0,1,5,True,0.012185454368591309,4,3,1,1,0,169,79,0,1,4,-0.06207274198532109,True,0.0
native_cost,5505,72,10072,1000,20.562155845036614,42.0,1,9,True,0.044978320598602295,7,6,1,1,0,254,79,0,1,6,-0.06923620700836186,True,0.0
native_cost,5505,73,10073,1000,18.500640973536065,49.0,1,8,True,0.04271435737609863,5,4,1,1,0,188,79,0,1,5,-0.07528280019760136,True,0.0
native_cost,5505,74,10074,1000,14.760905864969573,29.0,2,7,True,0.12849408388137817,2,0,1,1,1,0,79,50,2,1,-0.08110158443450932,True,0.0
native_cost,5505,75,10075,1000,21.735043442212373,45.0,2,11,True,0.01615440845489502,9,7,1,2,0,344,158,0,2,9,-0.07953642606735234,True,0.0
native_cost,5505,76,10076,1000,20.912224814681394,10.0,2,8,True,0.1608561873435974,7,5,2,2,0,182,158,0,2,7,-0.1015689849853516,True,0.0
native_cost,5505,77,10077,1000,22.586979708994477,54.0,0,10,True,0.051760196685791016,11,11,0,0,0,471,0,0,0,11,0.034273636341094926,True,0.0
native_cost,5505,78,10078,1000,13.123181257877548,0.0,1,7,True,0.26128077507019043,2,1,1,1,0,33,79,0,1,2,-0.02416007518768315,True,0.0
native_cost,5505,79,10079,1000,21.10408722114994,0.0,0,11,True,0.4442487359046936,1,1,0,0,0,18,0,0,0,1,0.230194342136383,True,0.0
native_cost,5505,80,10080,1000,23.698666621661687,125.0,1,11,True,0.03664720058441162,7,6,0,1,0,262,79,0,1,7,-0.06983183622360234,True,0.0
native_cost,5505,81,10081,1000,23.515066019135702,33.0,1,11,True,0.07796591520309448,5,4,1,1,0,152,79,0,1,4,-0.04269807338714604,True,0.0
native_cost,5505,82,10082,1000,19.379316118198403,36.0,1,9,True,0.03477126359939575,4,3,1,1,0,119,79,0,1,4,-0.03789423704147343,True,0.0
native_cost,5505,83,10083,1000,19.500314092761982,28.0,2,10,True,0.12032711505889893,6,4,1,1,1,162,79,2,2,4,-0.09446274042129521,True,0.0
native_cost,5505,84,10084,1000,21.05847599266781,64.0,2,10,True,0.03549599647521973,8,6,1,1,1,264,79,53,2,7,-8.832216262821824e-05,True,0.0
native_cost,5505,85,10085,1000,15.940936154490373,55.0,3,7,True,0.13171273469924927,5,2,3,3,0,58,237,0,3,4,-0.10166161060333256,True,0.0
native_cost,5505,86,10086,1000,7.027800408576695,0.0,0,3,True,0.46901464462280273,0,0,0,0,0,0,0,0,0,0,,True,0.0
native_cost,5505,87,10087,1000,22.356948711434597,51.0,3,11,True,0.03761011362075806,4,1,2,2,1,43,158,25,3,3,-0.10287396907806401,True,0.0
native_cost,5505,88,10088,1000,16.442521066154768,96.0,3,7,True,0.07065528631210327,7,4,2,2,1,173,158,10,3,6,-0.10540722608566289,True,0.0
native_cost,5505,89,10089,1000,24.56234066723846,9.0,1,12,True,0.17786675691604614,7,6,0,0,1,212,0,33,1,6,0.054821145534515336,True,0.0
native_cost,5505,90,10090,1000,22.05664785616318,80.0,2,11,True,0.05042588710784912,7,5,2,2,0,263,158,0,2,6,-0.10134600400924687,True,0.0
native_cost,5505,91,10091,1000,22.055489265979304,0.0,1,11,True,0.34128284454345703,2,1,1,1,0,57,79,0,1,2,-0.015673029422760054,True,0.0
native_cost,5505,92,10092,1000,20.81854651899812,75.0,2,10,True,0.059530019760131836,8,6,1,2,0,183,158,0,2,8,-0.1196383118629456,True,0.0
native_cost,5505,93,10093,1000,22.416037383411094,71.0,1,11,True,0.011232197284698486,6,5,1,1,0,237,79,0,1,6,-0.1087578415870667,True,0.0
native_cost,5505,94,10094,1000,18.94819724278932,0.0,1,10,True,0.2433062195777893,2,1,0,1,0,32,79,0,1,2,-0.04545484781265263,True,0.0
native_cost,5505,95,10095,1000,17.073796256177047,60.0,3,8,True,0.0706588625907898,6,3,2,2,1,141,158,55,3,5,-0.1140044212341309,True,0.0
native_cost,5505,96,10096,1000,21.79183087925503,45.0,0,11,True,0.005312025547027588,8,8,0,0,0,351,0,0,0,8,0.015707564353942827,True,0.0
native_cost,5505,97,10097,1000,21.543238251303706,18.0,2,12,True,0.10123300552368164,4,2,1,1,1,58,79,61,2,3,-0.04390310049057011,True,0.0
native_cost,5505,98,10098,1000,21.087653173090303,40.0,1,10,True,0.11258286237716675,6,5,1,1,0,235,79,0,1,6,-0.025297152996063277,True,0.0
native_cost,5505,99,10099,1000,21.876883226346763,92.0,3,10,True,0.03385502099990845,9,6,2,2,1,241,158,30,3,8,-0.10557441711425786,True,0.0
gold_stl_cost,1101,0,10000,1000,21.309948349032993,55.0,2,10,True,0.011835873126983643,7,5,2,2,0,224,158,0,2,6,-0.08718107938766484,True,0.0
gold_stl_cost,1101,1,10001,1000,14.56653749853001,301.0,1,7,True,0.08369332551956177,7,6,0,1,0,197,79,0,1,7,-0.1054236769676209,True,0.0
gold_stl_cost,1101,2,10002,1000,26.247898469359825,43.0,2,14,True,0.0922728180885315,4,2,2,2,0,75,158,0,2,4,-0.11213277578353886,True,0.0
gold_stl_cost,1101,3,10003,1000,19.621067337734644,78.0,2,9,True,0.045466840267181396,6,4,2,2,0,223,158,0,2,6,-0.10636960268020634,True,0.0
gold_stl_cost,1101,4,10004,1000,21.48298137297388,42.0,0,9,True,0.07222956418991089,5,5,0,0,0,256,0,0,0,5,0.030345273017883256,True,0.0
gold_stl_cost,1101,5,10005,1000,23.564730128982774,60.0,2,13,True,0.05282628536224365,8,6,2,2,0,280,158,0,2,7,-0.05909298658370976,True,0.0
gold_stl_cost,1101,6,10006,1000,19.924651295582862,39.0,2,11,True,0.04030787944793701,6,4,1,1,1,133,79,27,2,5,-0.11301486492156987,True,0.0
gold_stl_cost,1101,7,10007,1000,22.902334423939465,64.0,1,11,True,0.02289283275604248,10,9,1,1,0,373,79,0,1,10,-0.0715656161308289,True,0.0
gold_stl_cost,1101,8,10008,1000,22.20663887815317,119.0,3,10,True,0.028617560863494873,9,6,3,3,0,245,237,0,3,9,-0.10720591545104985,True,0.0
gold_stl_cost,1101,9,10009,1000,23.501664289252403,80.0,2,11,True,0.02870231866836548,6,4,1,1,1,189,79,8,2,5,-0.012746202945709273,True,0.0
gold_stl_cost,1101,10,10010,1000,23.70048687918461,148.0,4,11,True,0.03000587224960327,6,2,3,4,0,78,316,0,4,6,-0.12183325290679936,True,0.0
gold_stl_cost,1101,11,10011,1000,22.81775350686985,82.0,1,12,True,0.02088618278503418,8,7,1,1,0,284,79,0,1,8,-0.007951664924621626,True,0.0
gold_stl_cost,1101,12,10012,1000,24.60104530713943,74.0,1,12,True,0.07827651500701904,8,7,0,0,1,313,0,7,1,7,0.09361965656280513,True,0.0
gold_stl_cost,1101,13,10013,1000,20.51973897030257,167.0,4,10,True,0.05952876806259155,7,3,4,4,0,206,316,0,4,7,-0.10372405052185063,True,0.0
gold_stl_cost,1101,14,10014,1000,25.28025922774941,93.0,1,12,True,0.026433885097503662,8,7,0,0,1,385,0,29,1,7,0.0015698194503783736,True,0.0
gold_stl_cost,1101,15,10015,1000,21.396595409652946,32.0,2,12,True,0.013218462467193604,4,2,1,1,1,94,79,55,2,3,-0.09055690765380864,True,0.0
gold_stl_cost,1101,16,10016,1000,23.8727599700062,119.0,1,11,True,0.001873612403869629,10,9,1,1,0,378,79,0,1,9,-0.02529178857803349,True,0.0
gold_stl_cost,1101,17,10017,1000,23.636422328785557,62.0,0,11,True,0.013323962688446045,9,9,0,0,0,427,0,0,0,9,0.0003254532814025435,True,0.0
gold_stl_cost,1101,18,10018,1000,21.970318385319842,28.0,1,11,True,0.09366112947463989,8,7,1,1,0,352,79,0,1,7,-0.08945416212081914,True,0.0
gold_stl_cost,1101,19,10019,1000,25.99523651234449,68.0,1,14,True,0.006147444248199463,8,7,1,1,0,278,79,0,1,8,-0.11151694059371953,True,0.0
gold_stl_cost,1101,20,10020,1000,21.649435013875973,41.0,0,11,True,0.08589237928390503,8,8,0,0,0,283,0,0,0,8,0.019294035434722856,True,0.0
gold_stl_cost,1101,21,10021,1000,18.28143212390023,150.0,4,6,True,0.01943671703338623,7,3,3,3,1,161,237,34,4,6,-0.11628251075744633,True,0.0
gold_stl_cost,1101,22,10022,1000,22.75898704485394,30.0,1,11,True,0.1033090353012085,4,3,1,1,0,185,79,0,1,4,-0.1087927103042603,True,0.0
gold_stl_cost,1101,23,10023,1000,21.99118265429206,6.0,0,9,True,0.1824277639389038,3,3,0,0,0,96,0,0,0,3,0.05498118400573726,True,0.0
gold_stl_cost,1101,24,10024,1000,22.043763342124294,48.0,2,10,True,0.06201982498168945,4,2,2,2,0,76,158,0,2,4,-0.10411833524703984,True,0.0
gold_stl_cost,1101,25,10025,1000,22.053554577338218,38.0,1,10,True,0.07569247484207153,9,8,1,1,0,342,79,0,1,8,-0.08392755985260014,True,0.0
gold_stl_cost,1101,26,10026,1000,25.437993721257953,164.0,4,12,True,0.029630720615386963,10,6,3,3,1,245,237,18,4,9,-0.10988132953643803,True,0.0
gold_stl_cost,1101,27,10027,1000,24.32567072503298,62.0,4,11,True,0.07987332344055176,6,2,4,4,0,85,316,0,4,6,-0.09371458292007451,True,0.0
gold_stl_cost,1101,28,10028,1000,19.579858892222546,123.0,4,8,True,0.005073130130767822,6,2,3,4,0,133,316,0,4,6,-0.11234270334243779,True,0.0
gold_stl_cost,1101,29,10029,1000,22.490481222008384,26.0,1,12,True,0.020087242126464844,7,6,0,0,1,214,0,23,1,6,0.2467249751091003,True,0.0
gold_stl_cost,1101,30,10030,1000,23.557010102107597,51.0,1,11,True,0.013818204402923584,8,7,0,0,1,330,0,2,1,7,0.028469872474670366,True,0.0
gold_stl_cost,1101,31,10031,1000,24.382905687009043,97.0,3,11,True,0.040325939655303955,8,5,3,3,0,287,237,0,3,8,-0.07845209836959843,True,0.0
gold_stl_cost,1101,32,10032,1000,21.63215530161324,104.0,2,10,True,0.016544759273529053,10,8,2,2,0,333,158,0,2,9,-0.05478804111480717,True,0.0
gold_stl_cost,1101,33,10033,1000,20.673320930231057,20.0,1,10,True,0.05816370248794556,6,5,0,0,1,181,0,45,1,5,0.026183021068572954,True,0.0
gold_stl_cost,1101,34,10034,1000,21.56348519361927,19.0,1,11,True,0.014096975326538086,4,3,1,1,0,180,79,0,1,4,-0.05694239139556889,True,0.0
gold_stl_cost,1101,35,10035,1000,20.677709594427142,31.0,2,10,True,0.00715184211730957,5,3,2,2,0,141,158,0,2,5,-0.007241237163543746,True,0.0
gold_stl_cost,1101,36,10036,1000,21.660732304162593,87.0,1,11,True,0.010840237140655518,8,7,1,1,0,269,79,0,1,8,-0.10800002813339238,True,0.0
gold_stl_cost,1101,37,10037,1000,21.841042611507874,18.0,3,12,True,0.14842861890792847,4,1,2,3,0,34,237,0,3,4,-0.042396056652069136,True,0.0
gold_stl_cost,1101,38,10038,1000,23.10759279802005,0.0,2,11,True,0.21858608722686768,4,2,2,2,0,128,158,0,2,4,-0.10167680978775029,True,0.0
gold_stl_cost,1101,39,10039,1000,22.411784672236536,53.0,2,10,True,0.0554351806640625,7,5,1,1,1,256,79,63,2,6,-0.09450207948684697,True,0.0
gold_stl_cost,1101,40,10040,1000,23.47855633815925,83.0,2,11,True,0.025659263134002686,6,4,1,2,0,172,158,0,2,6,-0.10037969350814824,True,0.0
gold_stl_cost,1101,41,10041,1000,22.04712493196257,77.0,3,10,True,0.012545406818389893,7,4,3,3,0,141,237,0,3,7,-0.06730108261108403,True,0.0
gold_stl_cost,1101,42,10042,1000,19.481897528107766,0.0,0,10,True,0.29561877250671387,2,2,0,0,0,83,0,0,0,2,0.2591208934783935,True,0.0
gold_stl_cost,1101,43,10043,1000,23.766637219709082,26.0,1,12,True,0.12113910913467407,2,1,1,1,0,29,79,0,1,2,-0.10562072992324834,True,0.0
gold_stl_cost,1101,44,10044,1000,22.71540904682047,74.0,2,11,True,0.016027092933654785,6,4,2,2,0,271,158,0,2,5,-0.10607491731643681,True,0.0
gold_stl_cost,1101,45,10045,1000,22.508183399640984,37.0,1,11,True,0.01593679189682007,8,7,1,1,0,343,79,0,1,8,-0.10085265636444096,True,0.0
gold_stl_cost,1101,46,10046,1000,21.503251782530242,70.0,3,9,True,0.018526017665863037,6,3,3,3,0,154,237,0,3,6,-0.10772304534912114,True,0.0
gold_stl_cost,1101,47,10047,1000,22.860834701901695,48.0,2,9,True,0.06379687786102295,7,5,1,2,0,250,158,0,2,7,-0.11270837783813481,True,0.0
gold_stl_cost,1101,48,10048,1000,19.541199036717444,101.0,3,9,True,0.008091509342193604,4,1,3,3,0,56,237,0,3,4,-0.09124587774276738,True,0.0
gold_stl_cost,1101,49,10049,1000,17.10818480393891,59.0,2,8,True,0.04198873043060303,5,3,2,2,0,100,158,0,2,5,-0.10691891908645634,True,0.0
gold_stl_cost,1101,50,10050,1000,19.05788371989115,157.0,3,8,True,0.03779733180999756,8,5,2,2,1,252,158,25,3,7,-0.10302256345748906,True,0.0
gold_stl_cost,1101,51,10051,1000,21.598848943085613,8.0,1,11,True,0.17412292957305908,5,4,0,0,1,134,0,31,1,4,0.20762552022933956,True,0.0
gold_stl_cost,1101,52,10052,1000,26.967382951061154,26.0,1,15,True,0.03137040138244629,9,8,1,1,0,246,79,0,1,8,-0.02662681341171269,True,0.0
gold_stl_cost,1101,53,10053,1000,21.28617031835165,73.0,2,11,True,0.02970045804977417,8,6,2,2,0,229,158,0,2,8,-0.10871027708053593,True,0.0
gold_stl_cost,1101,54,10054,1000,25.57220799951392,70.0,1,12,True,0.01669067144393921,6,5,1,1,0,263,79,0,1,6,-0.10789738893508916,True,0.0
gold_stl_cost,1101,55,10055,1000,22.045600411445548,92.0,4,11,True,0.014569401741027832,7,3,3,3,1,152,237,29,4,6,-0.08506606817245488,True,0.0
gold_stl_cost,1101,56,10056,1000,23.666283871691803,206.0,2,10,True,0.014272034168243408,9,7,1,1,1,357,79,52,2,8,-0.10148190259933476,True,0.0
gold_stl_cost,1101,57,10057,1000,20.30247139304629,92.0,3,11,True,0.013688921928405762,6,3,2,2,1,153,158,17,3,5,-0.1077521920204163,True,0.0
gold_stl_cost,1101,58,10058,1000,20.19854538758773,23.0,1,10,True,0.13185936212539673,4,3,1,1,0,161,79,0,1,4,-0.06770752668380742,True,0.0
gold_stl_cost,1101,59,10059,1000,22.173196825094237,149.0,4,10,True,0.01819789409637451,8,4,3,3,1,207,237,36,4,7,-0.08542369604110722,True,0.0
gold_stl_cost,1101,60,10060,1000,24.743830806008646,107.0,2,10,True,0.007040619850158691,9,7,2,2,0,317,158,0,2,8,-0.10891877412796025,True,0.0
gold_stl_cost,1101,61,10061,1000,24.170227512382553,139.0,3,10,True,0.019588887691497803,9,6,2,2,1,293,158,39,3,8,-0.11612211465835576,True,0.0
gold_stl_cost,1101,62,10062,1000,24.566994828470342,14.0,1,13,True,0.12067562341690063,8,7,0,0,1,259,0,48,1,7,0.05817587375640865,True,0.0
gold_stl_cost,1101,63,10063,1000,23.339778131834464,66.0,1,12,True,0.004673123359680176,6,5,1,1,0,219,79,0,1,6,-0.1000378012657166,True,0.0
gold_stl_cost,1101,64,10064,1000,24.666582002536416,15.0,1,12,True,0.08542871475219727,6,5,0,0,1,148,0,30,1,5,0.26052851676940914,True,0.0
gold_stl_cost,1101,65,10065,1000,20.507706890063673,168.0,2,10,True,0.014422059059143066,7,5,2,2,0,251,158,0,2,7,-0.10234736204147343,True,0.0
gold_stl_cost,1101,66,10066,1000,21.697094276736607,92.0,4,10,True,0.01686161756515503,7,3,3,3,1,104,237,45,4,6,-0.11649994850158696,True,0.0
gold_stl_cost,1101,67,10067,1000,23.27535284193118,62.0,2,9,True,0.056604981422424316,7,5,1,1,1,199,79,9,2,6,-0.009691882133483931,True,0.0
gold_stl_cost,1101,68,10068,1000,21.400922798249667,152.0,4,11,True,0.017327070236206055,6,2,3,4,0,99,316,0,4,6,-0.11378734111785893,True,0.0
gold_stl_cost,1101,69,10069,1000,22.283841494780063,72.0,1,10,True,0.021510064601898193,8,7,1,1,0,285,79,0,1,7,-0.03949801921844487,True,0.0
gold_stl_cost,1101,70,10070,1000,24.473611452558544,104.0,4,12,True,0.038306593894958496,9,5,4,4,0,226,316,0,4,9,-0.11700420379638676,True,0.0
gold_stl_cost,1101,71,10071,1000,19.90177569163643,59.0,1,9,True,0.0835084319114685,6,5,1,1,0,158,79,0,1,5,-0.013774561882019087,True,0.0
gold_stl_cost,1101,72,10072,1000,21.845457299819827,101.0,1,11,True,0.025231540203094482,6,5,1,1,0,193,79,0,1,6,-0.11086695194244389,True,0.0
gold_stl_cost,1101,73,10073,1000,16.950957329743233,127.0,3,9,True,0.018702328205108643,4,1,2,2,1,17,158,20,3,3,-0.10965459346771245,True,0.0
gold_stl_cost,1101,74,10074,1000,24.228882650841115,110.0,3,10,True,0.050942301750183105,7,4,2,3,0,203,237,0,3,7,-0.11914317607879643,True,0.0
gold_stl_cost,1101,75,10075,1000,22.293267698188856,63.0,3,10,True,0.047521770000457764,8,5,2,2,1,274,158,18,3,7,-0.10850088596343999,True,0.0
gold_stl_cost,1101,76,10076,1000,21.744464042618347,108.0,2,8,True,0.013513684272766113,10,8,1,1,1,368,79,42,2,9,-0.08742837905883794,True,0.0
gold_stl_cost,1101,77,10077,1000,26.049355564242433,118.0,2,12,True,0.008751869201660156,10,8,1,2,0,315,158,0,2,10,-0.10201977491378789,True,0.0
gold_stl_cost,1101,78,10078,1000,24.29385806312075,66.0,2,12,True,0.08363699913024902,6,4,1,1,1,152,79,42,2,5,-0.10673724412918095,True,0.0
gold_stl_cost,1101,79,10079,1000,24.735711669098237,62.0,0,11,True,0.07658976316452026,8,8,0,0,0,387,0,0,0,8,0.03558988571166988,True,0.0
gold_stl_cost,1101,80,10080,1000,21.95246049353773,226.0,2,11,True,0.020595252513885498,6,4,2,2,0,184,158,0,2,5,-0.10547481775283818,True,0.0
gold_stl_cost,1101,81,10081,1000,23.334659766744153,112.0,4,12,True,0.014591217041015625,5,1,4,4,0,42,316,0,4,5,-0.10157434940338139,True,0.0
